ticker,n,spec,window,dep,shock,cov_type,alpha,r2,beta,se,ci_low,ci_high,t,p,sample,dep_mode
XLK,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.24663976983975883,0.05566137569880969,-1.662951840957199,1.0469149100907458,-3.71486735961305,0.38896367769865153,-1.588430754905435,0.11218896759198803,ex_march2020,auto
QQQ,207,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.27296715464208404,0.04852817436256951,-1.641765211375878,1.087848202596053,-3.7739085091107736,0.4903780863590175,-1.5091859392311828,0.13125127242520665,ex_march2020,auto
GLD,159,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.14380992732726056,0.020836231426527907,-1.6231610367794789,1.000303802460912,-3.5837204632013355,0.3373983896423776,-1.6226680662277153,0.10466038137744597,ex_march2020,auto
TLT,178,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.1978923185739619,0.030123828397963015,-1.372811983533692,0.7808739145808948,-2.9032967325790526,0.15767276551166848,-1.7580456433488343,0.07873974340393383,ex_march2020,auto
XLY,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.1271816632096329,0.07319271123248094,-1.271952246637054,0.41039437631023884,-2.0763104436629,-0.46759404961120804,-3.099341316693672,0.0019395144212693938,ex_march2020,auto
IEF,178,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.1295345782027691,0.08118277578724797,-1.1171442308040131,0.33632493528582746,-1.7763289910669993,-0.4579594705410269,-3.3216217817885028,0.0008949591741964549,ex_march2020,auto
XLRE,67,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.048224578362239756,0.01901343474948891,-1.0713725424907978,1.1186225450534568,-3.2638324430901067,1.1210873581085115,-0.9577605486572766,0.33818351692478155,ex_march2020,auto
XLB,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.05942677114164953,0.009656060103471864,-0.6541157554108625,0.5615838114792631,-1.7547998002109495,0.4465682893892243,-1.164769607029558,0.24411226454056623,ex_march2020,auto
XLF,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.06320582385977168,0.009566070519130832,-0.6328292410685877,0.6526899017301883,-1.9120779415327436,0.6464194593955682,-0.9695710618335711,0.3322603431104678,ex_march2020,auto
XLI,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.035967078245313214,0.01154041326621158,-0.39824543824697095,0.2633939285572275,-0.9144880519656529,0.11799717547171101,-1.5119765304705735,0.1305398332001231,ex_march2020,auto
XLE,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.21104056642458335,0.004843869090782937,0.6540291611965245,0.9821002816981013,-1.2708520201383955,2.5789103425314446,0.6659494690966536,0.5054433992821045,ex_march2020,auto
XLV,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.0005696189834838855,0.01909302144646341,0.7164771614084204,0.4711498608594551,-0.20695959719716928,1.6399139200140098,1.5206990830931113,0.12833536892314112,ex_march2020,auto
XLU,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.19917198562824412,0.0325909951457517,1.2482889673860327,0.8004023708286281,-0.3204708525785513,2.8170487873506165,1.5595767989714016,0.11885992278398834,ex_march2020,auto
XLP,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.22824506008413795,0.08559585065643338,1.8765605845510132,0.775614776987085,0.3563835557792607,3.396737613322766,2.4194492423682386,0.015544029895616878,ex_march2020,auto
XLK,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.4374515123213638,0.11563301262994774,-4.092450989032195,1.3959547516623898,-6.828472026338034,-1.356429951726356,-2.9316501728717563,0.0033716630926774985,ex_march2020,car_raw
QQQ,207,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.4665499516398349,0.10197346775688954,-4.069146170220531,1.4687842199407064,-6.9479103423650725,-1.1903819980759887,-2.770417951783822,0.005598440310051119,ex_march2020,car_raw
XLY,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.3179934056912377,0.1334237502528216,-3.701451394712052,0.7658091702947589,-5.20240978752028,-2.2004930019038236,-4.833386094459235,1.3423009543061557e-06,ex_march2020,car_raw
XLB,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.13138497133995525,0.09132761464438144,-3.0836149034858624,0.7575694478314386,-4.568423737023378,-1.5988060699483473,-4.070405574449691,4.6931360974800596e-05,ex_march2020,car_raw
XLF,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.12760591862183318,0.06505548105141012,-3.0623283891435866,0.96353528179089,-4.950822839287383,-1.1738339389997903,-3.1782213345127768,0.0014818158433081536,ex_march2020,car_raw
XLI,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.22677882072691813,0.0930075121807763,-2.827744586321969,0.6055114270475135,-4.0145251755625475,-1.6409639970813898,-4.670010275627846,3.0118466960311514e-06,ex_march2020,car_raw
SPY,209,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.2023741976919632,0.08202174920568162,-2.42158375851736,0.5834123336103832,-3.565050920530178,-1.278116596504542,-4.15072431453695,3.314247739870842e-05,ex_march2020,car_raw
XLRE,67,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.005706736437589011,0.02767583246388916,-2.0428577259413596,1.9368686605660324,-5.8390505434351185,1.7533350915523986,-1.0547218650046994,0.2915525487623649,ex_march2020,car_raw
XLE,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,-0.020228823942978452,0.020879205741473728,-1.7754699868784733,0.8905729813633239,-3.520960955955049,-0.02997901780189792,-1.9936266022359164,0.046192875946934865,ex_march2020,car_raw
XLV,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.19138136146508863,0.041692490841757635,-1.7130219866665783,0.6880106108469192,-3.0614980049079423,-0.36454596842521414,-2.489819138919824,0.012780811550850483,ex_march2020,car_raw
GLD,159,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.14380992732726056,0.020836231426527907,-1.6231610367794789,1.000303802460912,-3.5837204632013355,0.3373983896423776,-1.6226680662277153,0.10466038137744597,ex_march2020,car_raw
TLT,178,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.1978923185739619,0.030123828397963015,-1.372811983533692,0.7808739145808948,-2.9032967325790526,0.15767276551166848,-1.7580456433488343,0.07873974340393383,ex_march2020,car_raw
XLU,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,-0.00836024314663942,0.023034070123182482,-1.1812101806889643,0.6299649528702002,-2.4159187998370295,0.05349843845910054,-1.8750411039649446,0.0607870689710849,ex_march2020,car_raw
IEF,178,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,0.1295345782027691,0.08118277578724797,-1.1171442308040131,0.33632493528582746,-1.7763289910669993,-0.4579594705410269,-3.3216217817885028,0.0008949591741964549,ex_march2020,car_raw
XLP,208,ex_march2020,d0_p1,car_raw,surprise_bps,HC1,-0.0374333176025331,0.0058006500441384334,-0.5529385635239831,0.6369809290702296,-1.8013982433404958,0.6955211162925298,-0.8680614101446975,0.3853607152016538,ex_march2020,car_raw
XLK,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.24663976983975883,0.05566137569880969,-1.662951840957199,1.0469149100907458,-3.71486735961305,0.38896367769865153,-1.588430754905435,0.11218896759198803,ex_march2020,car_adj
QQQ,207,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.27296715464208404,0.04852817436256951,-1.641765211375878,1.087848202596053,-3.7739085091107736,0.4903780863590175,-1.5091859392311828,0.13125127242520665,ex_march2020,car_adj
XLY,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.1271816632096329,0.07319271123248094,-1.271952246637054,0.41039437631023884,-2.0763104436629,-0.46759404961120804,-3.099341316693672,0.0019395144212693938,ex_march2020,car_adj
XLRE,67,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.048224578362239756,0.01901343474948891,-1.0713725424907978,1.1186225450534568,-3.2638324430901067,1.1210873581085115,-0.9577605486572766,0.33818351692478155,ex_march2020,car_adj
XLB,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.05942677114164953,0.009656060103471864,-0.6541157554108625,0.5615838114792631,-1.7547998002109495,0.4465682893892243,-1.164769607029558,0.24411226454056623,ex_march2020,car_adj
XLF,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.06320582385977168,0.009566070519130832,-0.6328292410685877,0.6526899017301883,-1.9120779415327436,0.6464194593955682,-0.9695710618335711,0.3322603431104678,ex_march2020,car_adj
XLI,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.035967078245313214,0.01154041326621158,-0.39824543824697095,0.2633939285572275,-0.9144880519656529,0.11799717547171101,-1.5119765304705735,0.1305398332001231,ex_march2020,car_adj
SPY,209,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,ex_march2020,car_adj
XLE,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.21104056642458335,0.004843869090782937,0.6540291611965245,0.9821002816981013,-1.2708520201383955,2.5789103425314446,0.6659494690966536,0.5054433992821045,ex_march2020,car_adj
XLV,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.0005696189834838855,0.01909302144646341,0.7164771614084204,0.4711498608594551,-0.20695959719716928,1.6399139200140098,1.5206990830931113,0.12833536892314112,ex_march2020,car_adj
GLD,159,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.04257572752677464,0.004942337059393731,0.9877810007987943,1.1992220883395044,-1.3626511018115457,3.3382131034091342,0.8236847956716001,0.4101186807582885,ex_march2020,car_adj
TLT,178,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.07172061140917718,0.006009665233807082,1.0043694966541823,1.069141773658195,-1.0911098740831542,3.0998488673915183,0.9394165688780575,0.34751690940807345,ex_march2020,car_adj
XLU,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.19917198562824412,0.0325909951457517,1.2482889673860327,0.8004023708286281,-0.3204708525785513,2.8170487873506165,1.5595767989714016,0.11885992278398834,ex_march2020,car_adj
IEF,178,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,0.003362871037984397,0.01633226075523131,1.2600372493838614,0.801485699662645,-0.31084585607880943,2.8309203548465325,1.57212692617501,0.11592111803967868,ex_march2020,car_adj
XLP,208,ex_march2020,d0_p1,car_adj,surprise_bps,HC1,-0.22824506008413795,0.08559585065643338,1.8765605845510132,0.775614776987085,0.3563835557792607,3.396737613322766,2.4194492423682386,0.015544029895616878,ex_march2020,car_adj
SPY,202,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.2497740233886275,0.09142878493810769,-2.731249657583808,0.7803274594948976,-4.260663374341444,-1.2018359408261705,-3.500132699869018,0.00046502660209027244,ex_march2020,auto
XLK,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.24058498955530655,0.0454560816921864,-1.6456821266018329,1.1347701287795071,-3.8697907097415456,0.57842645653788,-1.4502339151029937,0.14699330045024556,ex_march2020,auto
QQQ,200,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.2796273279664458,0.03443725906485362,-1.5132014566953966,1.1907904314923867,-3.8471078155553853,0.8207049021645917,-1.2707537923351808,0.2038162520394029,ex_march2020,auto
TLT,171,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.21528242482833454,0.01751650749701994,-1.0941255124650358,0.7130354985953549,-2.4916494094104915,0.30339838448041995,-1.5344614884117407,0.12491616063832112,ex_march2020,auto
IEF,171,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.13894132914043628,0.06635261093265432,-1.0713491962230062,0.366291357306095,-1.7892670643912447,-0.3534313280547675,-2.9248552412000333,0.0034461649110011077,ex_march2020,auto
XLY,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.14584718809205172,0.03856482275134043,-1.0180582522931323,0.4036902268688505,-1.8092765578668828,-0.22683994671938157,-2.5218798586963946,0.01167295681831703,ex_march2020,auto
GLD,152,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.11356246071891914,0.00336293232918472,-0.7099993840853706,1.5469087536737383,-3.7418848286556403,2.321886060484899,-0.4589794856349478,0.646248897727792,ex_march2020,auto
XLRE,60,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.10199812266565467,0.007354486022678186,-0.6851184694101344,1.1431437183383029,-2.925638986506408,1.555402047686139,-0.5993283770181029,0.5489539282675316,ex_march2020,auto
XLF,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,-0.03105377438619982,0.005230669900387008,-0.4948381809137186,0.6159437002538346,-1.702065649915569,0.7123892880881317,-0.8033821609179418,0.4217538826379742,ex_march2020,auto
XLI,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.04999506489568271,0.0013500765092021583,-0.13974448944603668,0.29573013722499814,-0.7193649075501211,0.4398759286580477,-0.4725405762068677,0.636540986449974,ex_march2020,auto
XLB,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,-0.05640041686596694,0.00014850229842011675,0.08737803932458706,0.6610664676863374,-1.2082884287277456,1.3830445073769198,0.13217738850134228,0.8948439855477651,ex_march2020,auto
XLE,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,-0.1903778797582605,0.005597856873073126,0.7202740985829492,1.1031494004245044,-1.441858995816034,2.8824071929819324,0.6529252504744867,0.5138044694753469,ex_march2020,auto
XLV,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.002691073959015574,0.016339281062767164,0.7258449657532673,0.5010610052723651,-0.2562165586380024,1.7079064901445369,1.4486159531786251,0.14744486350189542,ex_march2020,auto
XLU,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,-0.18944922553020493,0.023751665334074468,1.1458915969050107,0.8882603144887405,-0.5950666283891425,2.886849822199164,1.2900402936098254,0.19703666834067568,ex_march2020,auto
XLP,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,-0.24884491839589237,0.06867371547430223,1.8239328550766403,0.8422756927196472,0.17310283229260634,3.4747628778606745,2.165482004101642,0.030350792081042386,ex_march2020,auto
XLK,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.4788128233719501,0.11172101159498482,-4.377788175647456,1.5098999414715664,-7.337137681190861,-1.4184386701040508,-2.899389592253916,0.003738899979817026,ex_march2020,car_raw
QQQ,200,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.5220493462109701,0.09330372380487828,-4.2499529783362044,1.5903353069435961,-7.366952903288104,-1.1329530533843037,-2.6723628405785846,0.007531915842293285,ex_march2020,car_raw
XLY,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.38407502190869514,0.11747021697270421,-3.7501643013387533,0.9163005546071835,-5.5460803873829105,-1.9542482152945968,-4.092722941706002,4.2633701155029866e-05,ex_march2020,car_raw
XLF,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.20717405943044348,0.06578688597982485,-3.22694422995934,1.1700609037184673,-5.520221460965924,-0.9336669989527563,-2.757928428942522,0.0058168932237938455,ex_march2020,car_raw
XLI,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.28822289871232615,0.08835289770224208,-2.8718505384916577,0.744676610625075,-4.331389875446162,-1.4123112015371535,-3.856506968952673,0.00011501882044205735,ex_march2020,car_raw
SPY,202,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.2497740233886275,0.09142878493810769,-2.731249657583808,0.7803274594948976,-4.260663374341444,-1.2018359408261705,-3.500132699869018,0.00046502660209027244,ex_march2020,car_raw
XLB,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.18182741695067636,0.06059800907009527,-2.644728009721034,0.8437067393601163,-4.298362832380585,-0.9910931870614835,-3.134653175494186,0.0017205740061534594,ex_march2020,car_raw
XLRE,60,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.09978980625204872,0.032323773377604725,-2.074333882326884,1.9049337053221804,-5.807935337694794,1.659267573041026,-1.0889270721240418,0.276186046821867,ex_march2020,car_raw
XLE,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.04784995405838273,0.026361015912707564,-2.0118319504626725,1.1597771916305741,-4.284953476149607,0.2612895752242612,-1.734671077324915,0.08279908201634369,ex_march2020,car_raw
XLV,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.24091890777565877,0.04914477462973221,-2.0062610832923538,0.8474530102124617,-3.6672384618988336,-0.34528370468587427,-2.3674009757654546,0.017913513061848605,ex_march2020,car_raw
XLU,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.04877860828643831,0.0357322820567213,-1.5862144521406094,0.8509436789983194,-3.254033415849328,0.08160451156810945,-1.8640651447200445,0.06231255655774483,ex_march2020,car_raw
TLT,171,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.21528242482833454,0.01751650749701994,-1.0941255124650358,0.7130354985953549,-2.4916494094104915,0.30339838448041995,-1.5344614884117407,0.12491616063832112,ex_march2020,car_raw
IEF,171,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.13894132914043628,0.06635261093265432,-1.0713491962230062,0.366291357306095,-1.7892670643912447,-0.3534313280547675,-2.9248552412000333,0.0034461649110011077,ex_march2020,car_raw
XLP,201,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,-0.010617084579248946,0.013358883418414513,-0.9081731939689811,0.8162656243913586,-2.5080244195941437,0.6916780316561812,-1.1125951734720576,0.26588233429606345,ex_march2020,car_raw
GLD,152,ex_march2020,d0_p1,car_raw,surprise_orth_bps,HC1,0.11356246071891914,0.00336293232918472,-0.7099993840853706,1.5469087536737383,-3.7418848286556403,2.321886060484899,-0.4589794856349478,0.646248897727792,ex_march2020,car_raw
XLK,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.24058498955530655,0.0454560816921864,-1.6456821266018329,1.1347701287795071,-3.8697907097415456,0.57842645653788,-1.4502339151029937,0.14699330045024556,ex_march2020,car_adj
QQQ,200,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.2796273279664458,0.03443725906485362,-1.5132014566953966,1.1907904314923867,-3.8471078155553853,0.8207049021645917,-1.2707537923351808,0.2038162520394029,ex_march2020,car_adj
XLY,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.14584718809205172,0.03856482275134043,-1.0180582522931323,0.4036902268688505,-1.8092765578668828,-0.22683994671938157,-2.5218798586963946,0.01167295681831703,ex_march2020,car_adj
XLRE,60,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.10199812266565467,0.007354486022678186,-0.6851184694101344,1.1431437183383029,-2.925638986506408,1.555402047686139,-0.5993283770181029,0.5489539282675316,ex_march2020,car_adj
XLF,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,-0.03105377438619982,0.005230669900387008,-0.4948381809137186,0.6159437002538346,-1.702065649915569,0.7123892880881317,-0.8033821609179418,0.4217538826379742,ex_march2020,car_adj
XLI,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.04999506489568271,0.0013500765092021583,-0.13974448944603668,0.29573013722499814,-0.7193649075501211,0.4398759286580477,-0.4725405762068677,0.636540986449974,ex_march2020,car_adj
SPY,202,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,ex_march2020,car_adj
XLB,201,ex_march2020,d0_p1,car_adj,surprise_orth_bps,HC1,-0.05640041686596694,0.00014850229842011675,0.08737803932458706,0.6610664676863374,-1.2082884287277456,1.3830445073769198,0.13217738850134228,0.8948439855477651,ex_march2020,car_adj
